from_kode,from_nama,from_lat,from_lon,to_kode,to_nama,to_lat,to_lon,straight_km,road_km,travel_minutes,method
3528,Kabupaten Pamekasan,-7.1576,113.4741,3512,Kabupaten Situbondo,-7.7067,114.0049,84.58,109.95,131.9,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3513,Kabupaten Probolinggo,-7.8662,113.2158,83.78,108.91,130.7,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3514,Kabupaten Pasuruan,-7.6469,112.9075,82.85,107.7,129.2,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3515,Kabupaten Sidoarjo,-7.4518,112.7181,89.57,116.44,139.7,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3516,Kabupaten Mojokerto,-7.4726,112.4341,119.93,155.91,187.1,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3517,Kabupaten Jombang,-7.5467,112.2354,143.29,186.28,223.5,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3518,Kabupaten Nganjuk,-7.6051,111.904,180.15,234.19,281.0,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3519,Kabupaten Madiun,-7.5438,111.5247,219.23,285.0,342.0,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3520,Kabupaten Magetan,-7.6462,111.3592,239.45,311.29,373.5,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3521,Kabupaten Ngawi,-7.4047,111.4475,225.21,292.78,351.3,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3522,Kabupaten Bojonegoro,-7.1506,111.8802,175.86,228.61,274.3,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3523,Kabupaten Tuban,-6.9667,112.05,158.58,206.15,247.4,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3524,Kabupaten Lamongan,-7.1197,112.4178,116.62,151.61,181.9,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3525,Kabupaten Gresik,-7.1641,112.6508,90.84,118.09,141.7,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3526,Kabupaten Bangkalan,-7.0456,112.9352,60.75,78.98,94.8,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3527,Kabupaten Sampang,-7.0486,113.239,28.63,37.22,44.7,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3528,Kabupaten Pamekasan,-7.1576,113.4741,0.0,0.0,0.0,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3529,Kabupaten Sumenep,-7.0167,113.8667,46.07,59.89,71.9,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3571,Kota Kediri,-7.8164,112.018,176.45,229.39,275.3,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3572,Kota Blitar,-8.0984,112.1683,177.92,231.29,277.5,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3573,Kota Malang,-7.9786,112.6305,130.31,169.4,203.3,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3574,Kota Probolinggo,-7.7543,113.2159,72.2,93.86,112.6,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3575,Kota Pasuruan,-7.6455,112.9077,82.73,107.55,129.1,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3576,Kota Mojokerto,-7.4704,112.438,119.45,155.28,186.3,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3577,Kota Madiun,-7.6298,111.5237,221.39,287.8,345.4,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3578,Kota Surabaya,-7.2575,112.7521,80.42,104.55,125.5,haversine
3528,Kabupaten Pamekasan,-7.1576,113.4741,3579,Kota Batu,-7.8672,112.5261,130.95,170.23,204.3,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3501,Kabupaten Pacitan,-8.1953,111.1012,331.78,431.31,517.6,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3502,Kabupaten Ponorogo,-7.8654,111.4595,281.69,366.2,439.4,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3503,Kabupaten Trenggalek,-8.0505,111.7082,264.25,343.53,412.2,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3504,Kabupaten Tulungagung,-8.0654,111.9024,245.93,319.71,383.7,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3505,Kabupaten Blitar,-8.0994,112.16,223.35,290.35,348.4,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3506,Kabupaten Kediri,-7.8489,112.0108,224.58,291.96,350.3,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3507,Kabupaten Malang,-8.0515,112.6409,177.48,230.72,276.9,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3508,Kabupaten Lumajang,-8.1339,113.2246,142.97,185.86,223.0,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3509,Kabupaten Jember,-8.1725,113.6883,130.01,169.02,202.8,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3510,Kabupaten Banyuwangi,-8.2193,114.352,144.02,187.23,224.7,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3511,Kabupaten Bondowoso,-7.9136,113.8214,99.86,129.81,155.8,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3512,Kabupaten Situbondo,-7.7067,114.0049,78.22,101.69,122.0,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3513,Kabupaten Probolinggo,-7.8662,113.2158,118.63,154.22,185.1,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3514,Kabupaten Pasuruan,-7.6469,112.9075,126.89,164.96,197.9,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3515,Kabupaten Sidoarjo,-7.4518,112.7181,135.62,176.31,211.6,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3516,Kabupaten Mojokerto,-7.4726,112.4341,165.96,215.75,258.9,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3517,Kabupaten Jombang,-7.5467,112.2354,189.33,246.13,295.4,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3518,Kabupaten Nganjuk,-7.6051,111.904,226.14,293.98,352.8,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3519,Kabupaten Madiun,-7.5438,111.5247,264.88,344.35,413.2,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3520,Kabupaten Magetan,-7.6462,111.3592,285.26,370.84,445.0,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3521,Kabupaten Ngawi,-7.4047,111.4475,270.34,351.44,421.7,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3522,Kabupaten Bojonegoro,-7.1506,111.8802,219.71,285.62,342.7,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3523,Kabupaten Tuban,-6.9667,112.05,200.58,260.76,312.9,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3524,Kabupaten Lamongan,-7.1197,112.4178,160.3,208.38,250.1,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3525,Kabupaten Gresik,-7.1641,112.6508,135.17,175.71,210.9,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3526,Kabupaten Bangkalan,-7.0456,112.9352,102.85,133.7,160.4,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3527,Kabupaten Sampang,-7.0486,113.239,69.36,90.17,108.2,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3528,Kabupaten Pamekasan,-7.1576,113.4741,46.07,59.89,71.9,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3529,Kabupaten Sumenep,-7.0167,113.8667,0.0,0.0,0.0,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3571,Kota Kediri,-7.8164,112.018,222.4,289.11,346.9,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3572,Kota Blitar,-8.0984,112.1683,222.52,289.27,347.1,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3573,Kota Malang,-7.9786,112.6305,173.24,225.22,270.3,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3574,Kota Probolinggo,-7.7543,113.2159,108.98,141.68,170.0,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3575,Kota Pasuruan,-7.6455,112.9077,126.79,164.82,197.8,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3576,Kota Mojokerto,-7.4704,112.438,165.47,215.12,258.1,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3577,Kota Madiun,-7.6298,111.5237,267.24,347.42,416.9,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3578,Kota Surabaya,-7.2575,112.7521,125.86,163.62,196.3,haversine
3529,Kabupaten Sumenep,-7.0167,113.8667,3579,Kota Batu,-7.8672,112.5261,175.48,228.12,273.7,haversine
3571,Kota Kediri,-7.8164,112.018,3501,Kabupaten Pacitan,-8.1953,111.1012,109.39,142.21,170.6,haversine
3571,Kota Kediri,-7.8164,112.018,3502,Kabupaten Ponorogo,-7.8654,111.4595,61.76,80.29,96.3,haversine
3571,Kota Kediri,-7.8164,112.018,3503,Kabupaten Trenggalek,-8.0505,111.7082,42.91,55.79,66.9,haversine
3571,Kota Kediri,-7.8164,112.018,3504,Kabupaten Tulungagung,-8.0654,111.9024,30.47,39.62,47.5,haversine
3571,Kota Kediri,-7.8164,112.018,3505,Kabupaten Blitar,-8.0994,112.16,35.14,45.68,54.8,haversine
3571,Kota Kediri,-7.8164,112.018,3506,Kabupaten Kediri,-7.8489,112.0108,3.7,4.81,5.8,haversine
3571,Kota Kediri,-7.8164,112.018,3507,Kabupaten Malang,-8.0515,112.6409,73.41,95.44,114.5,haversine
3571,Kota Kediri,-7.8164,112.018,3508,Kabupaten Lumajang,-8.1339,113.2246,137.48,178.72,214.5,haversine
3571,Kota Kediri,-7.8164,112.018,3509,Kabupaten Jember,-8.1725,113.6883,188.14,244.58,293.5,haversine
3571,Kota Kediri,-7.8164,112.018,3510,Kabupaten Banyuwangi,-8.2193,114.352,260.87,339.13,407.0,haversine
3571,Kota Kediri,-7.8164,112.018,3511,Kabupaten Bondowoso,-7.9136,113.8214,198.94,258.62,310.3,haversine
3571,Kota Kediri,-7.8164,112.018,3512,Kabupaten Situbondo,-7.7067,114.0049,219.25,285.02,342.0,haversine
3571,Kota Kediri,-7.8164,112.018,3513,Kabupaten Probolinggo,-7.8662,113.2158,132.06,171.68,206.0,haversine
3571,Kota Kediri,-7.8164,112.018,3514,Kabupaten Pasuruan,-7.6469,112.9075,99.8,129.75,155.7,haversine
3571,Kota Kediri,-7.8164,112.018,3515,Kabupaten Sidoarjo,-7.4518,112.7181,87.16,113.31,136.0,haversine
3571,Kota Kediri,-7.8164,112.018,3516,Kabupaten Mojokerto,-7.4726,112.4341,59.7,77.61,93.1,haversine
3571,Kota Kediri,-7.8164,112.018,3517,Kabupaten Jombang,-7.5467,112.2354,38.38,49.9,59.9,haversine
3571,Kota Kediri,-7.8164,112.018,3518,Kabupaten Nganjuk,-7.6051,111.904,26.64,34.64,41.6,haversine
3571,Kota Kediri,-7.8164,112.018,3519,Kabupaten Madiun,-7.5438,111.5247,62.24,80.91,97.1,haversine
3571,Kota Kediri,-7.8164,112.018,3520,Kabupaten Magetan,-7.6462,111.3592,75.02,97.52,117.0,haversine
3571,Kota Kediri,-7.8164,112.018,3521,Kabupaten Ngawi,-7.4047,111.4475,77.78,101.11,121.3,haversine
3571,Kota Kediri,-7.8164,112.018,3522,Kabupaten Bojonegoro,-7.1506,111.8802,75.58,98.25,117.9,haversine
3571,Kota Kediri,-7.8164,112.018,3523,Kabupaten Tuban,-6.9667,112.05,94.55,122.91,147.5,haversine
3571,Kota Kediri,-7.8164,112.018,3524,Kabupaten Lamongan,-7.1197,112.4178,89.13,115.87,139.0,haversine
3571,Kota Kediri,-7.8164,112.018,3525,Kabupaten Gresik,-7.1641,112.6508,100.64,130.83,157.0,haversine
3571,Kota Kediri,-7.8164,112.018,3526,Kabupaten Bangkalan,-7.0456,112.9352,132.56,172.33,206.8,haversine
3571,Kota Kediri,-7.8164,112.018,3527,Kabupaten Sampang,-7.0486,113.239,159.42,207.24,248.7,haversine
3571,Kota Kediri,-7.8164,112.018,3528,Kabupaten Pamekasan,-7.1576,113.4741,176.45,229.39,275.3,haversine
3571,Kota Kediri,-7.8164,112.018,3529,Kabupaten Sumenep,-7.0167,113.8667,222.4,289.11,346.9,haversine
3571,Kota Kediri,-7.8164,112.018,3571,Kota Kediri,-7.8164,112.018,0.0,0.0,0.0,haversine
3571,Kota Kediri,-7.8164,112.018,3572,Kota Blitar,-8.0984,112.1683,35.46,46.09,55.3,haversine
3571,Kota Kediri,-7.8164,112.018,3573,Kota Malang,-7.9786,112.6305,69.83,90.78,108.9,haversine
3571,Kota Kediri,-7.8164,112.018,3574,Kota Probolinggo,-7.7543,113.2159,132.15,171.8,206.2,haversine
3571,Kota Kediri,-7.8164,112.018,3575,Kota Pasuruan,-7.6455,112.9077,99.86,129.81,155.8,haversine
3571,Kota Kediri,-7.8164,112.018,3576,Kota Mojokerto,-7.4704,112.438,60.19,78.25,93.9,haversine
3571,Kota Kediri,-7.8164,112.018,3577,Kota Madiun,-7.6298,111.5237,58.28,75.77,90.9,haversine
3571,Kota Kediri,-7.8164,112.018,3578,Kota Surabaya,-7.2575,112.7521,102.03,132.64,159.2,haversine
3571,Kota Kediri,-7.8164,112.018,3579,Kota Batu,-7.8672,112.5261,56.25,73.13,87.8,haversine
3572,Kota Blitar,-8.0984,112.1683,3501,Kabupaten Pacitan,-8.1953,111.1012,117.95,153.34,184.0,haversine
3572,Kota Blitar,-8.0984,112.1683,3502,Kabupaten Ponorogo,-7.8654,111.4595,82.24,106.91,128.3,haversine
3572,Kota Blitar,-8.0984,112.1683,3503,Kabupaten Trenggalek,-8.0505,111.7082,50.93,66.21,79.5,haversine
3572,Kota Blitar,-8.0984,112.1683,3504,Kabupaten Tulungagung,-8.0654,111.9024,29.5,38.35,46.0,haversine
3572,Kota Blitar,-8.0984,112.1683,3505,Kabupaten Blitar,-8.0994,112.16,0.92,1.2,1.4,haversine
3572,Kota Blitar,-8.0984,112.1683,3506,Kabupaten Kediri,-7.8489,112.0108,32.72,42.53,51.0,haversine
3572,Kota Blitar,-8.0984,112.1683,3507,Kabupaten Malang,-8.0515,112.6409,52.29,67.98,81.6,haversine
3572,Kota Blitar,-8.0984,112.1683,3508,Kabupaten Lumajang,-8.1339,113.2246,116.35,151.25,181.5,haversine
3572,Kota Blitar,-8.0984,112.1683,3509,Kabupaten Jember,-8.1725,113.6883,167.52,217.77,261.3,haversine
3572,Kota Blitar,-8.0984,112.1683,3510,Kabupaten Banyuwangi,-8.2193,114.352,240.73,312.95,375.5,haversine
3572,Kota Blitar,-8.0984,112.1683,3511,Kabupaten Bondowoso,-7.9136,113.8214,183.18,238.14,285.8,haversine
3572,Kota Blitar,-8.0984,112.1683,3512,Kabupaten Situbondo,-7.7067,114.0049,206.92,268.99,322.8,haversine
3572,Kota Blitar,-8.0984,112.1683,3513,Kabupaten Probolinggo,-7.8662,113.2158,118.2,153.66,184.4,haversine
3572,Kota Blitar,-8.0984,112.1683,3514,Kabupaten Pasuruan,-7.6469,112.9075,95.65,124.35,149.2,haversine
3572,Kota Blitar,-8.0984,112.1683,3515,Kabupaten Sidoarjo,-7.4518,112.7181,94.01,122.22,146.7,haversine
3572,Kota Blitar,-8.0984,112.1683,3516,Kabupaten Mojokerto,-7.4726,112.4341,75.5,98.15,117.8,haversine
3572,Kota Blitar,-8.0984,112.1683,3517,Kabupaten Jombang,-7.5467,112.2354,61.79,80.33,96.4,haversine
3572,Kota Blitar,-8.0984,112.1683,3518,Kabupaten Nganjuk,-7.6051,111.904,62.1,80.73,96.9,haversine
3572,Kota Blitar,-8.0984,112.1683,3519,Kabupaten Madiun,-7.5438,111.5247,93.97,122.16,146.6,haversine
3572,Kota Blitar,-8.0984,112.1683,3520,Kabupaten Magetan,-7.6462,111.3592,102.33,133.02,159.6,haversine
3572,Kota Blitar,-8.0984,112.1683,3521,Kabupaten Ngawi,-7.4047,111.4475,110.71,143.92,172.7,haversine
3572,Kota Blitar,-8.0984,112.1683,3522,Kabupaten Bojonegoro,-7.1506,111.8802,110.07,143.09,171.7,haversine
3572,Kota Blitar,-8.0984,112.1683,3523,Kabupaten Tuban,-6.9667,112.05,126.51,164.47,197.4,haversine
3572,Kota Blitar,-8.0984,112.1683,3524,Kabupaten Lamongan,-7.1197,112.4178,112.25,145.92,175.1,haversine
3572,Kota Blitar,-8.0984,112.1683,3525,Kabupaten Gresik,-7.1641,112.6508,116.71,151.72,182.1,haversine
3572,Kota Blitar,-8.0984,112.1683,3526,Kabupaten Bangkalan,-7.0456,112.9352,144.39,187.71,225.3,haversine
3572,Kota Blitar,-8.0984,112.1683,3527,Kabupaten Sampang,-7.0486,113.239,165.99,215.79,259.0,haversine
3572,Kota Blitar,-8.0984,112.1683,3528,Kabupaten Pamekasan,-7.1576,113.4741,177.92,231.29,277.5,haversine
3572,Kota Blitar,-8.0984,112.1683,3529,Kabupaten Sumenep,-7.0167,113.8667,222.52,289.27,347.1,haversine
3572,Kota Blitar,-8.0984,112.1683,3571,Kota Kediri,-7.8164,112.018,35.46,46.09,55.3,haversine
3572,Kota Blitar,-8.0984,112.1683,3572,Kota Blitar,-8.0984,112.1683,0.0,0.0,0.0,haversine
3572,Kota Blitar,-8.0984,112.1683,3573,Kota Malang,-7.9786,112.6305,52.6,68.39,82.1,haversine
3572,Kota Blitar,-8.0984,112.1683,3574,Kota Probolinggo,-7.7543,113.2159,121.55,158.02,189.6,haversine
3572,Kota Blitar,-8.0984,112.1683,3575,Kota Pasuruan,-7.6455,112.9077,95.76,124.48,149.4,haversine
3572,Kota Blitar,-8.0984,112.1683,3576,Kota Mojokerto,-7.4704,112.438,75.89,98.66,118.4,haversine
3572,Kota Blitar,-8.0984,112.1683,3577,Kota Madiun,-7.6298,111.5237,88.07,114.49,137.4,haversine
3572,Kota Blitar,-8.0984,112.1683,3578,Kota Surabaya,-7.2575,112.7521,113.5,147.55,177.1,haversine
3572,Kota Blitar,-8.0984,112.1683,3579,Kota Batu,-7.8672,112.5261,47.05,61.16,73.4,haversine
3573,Kota Malang,-7.9786,112.6305,3501,Kabupaten Pacitan,-8.1953,111.1012,170.07,221.1,265.3,haversine
3573,Kota Malang,-7.9786,112.6305,3502,Kabupaten Ponorogo,-7.8654,111.4595,129.58,168.45,202.1,haversine
3573,Kota Malang,-7.9786,112.6305,3503,Kabupaten Trenggalek,-8.0505,111.7082,101.87,132.43,158.9,haversine
3573,Kota Malang,-7.9786,112.6305,3504,Kabupaten Tulungagung,-8.0654,111.9024,80.75,104.97,126.0,haversine
3573,Kota Malang,-7.9786,112.6305,3505,Kabupaten Blitar,-8.0994,112.16,53.52,69.57,83.5,haversine
3573,Kota Malang,-7.9786,112.6305,3506,Kabupaten Kediri,-7.8489,112.0108,69.76,90.69,108.8,haversine
3573,Kota Malang,-7.9786,112.6305,3507,Kabupaten Malang,-8.0515,112.6409,8.19,10.64,12.8,haversine
3573,Kota Malang,-7.9786,112.6305,3508,Kabupaten Lumajang,-8.1339,113.2246,67.65,87.95,105.5,haversine
3573,Kota Malang,-7.9786,112.6305,3509,Kabupaten Jember,-8.1725,113.6883,118.43,153.96,184.8,haversine
3573,Kota Malang,-7.9786,112.6305,3510,Kabupaten Banyuwangi,-8.2193,114.352,191.39,248.81,298.6,haversine
3573,Kota Malang,-7.9786,112.6305,3511,Kabupaten Bondowoso,-7.9136,113.8214,131.35,170.75,204.9,haversine
3573,Kota Malang,-7.9786,112.6305,3512,Kabupaten Situbondo,-7.7067,114.0049,154.39,200.7,240.8,haversine
3573,Kota Malang,-7.9786,112.6305,3513,Kabupaten Probolinggo,-7.8662,113.2158,65.66,85.36,102.4,haversine
3573,Kota Malang,-7.9786,112.6305,3514,Kabupaten Pasuruan,-7.6469,112.9075,47.87,62.23,74.7,haversine
3573,Kota Malang,-7.9786,112.6305,3515,Kabupaten Sidoarjo,-7.4518,112.7181,59.37,77.18,92.6,haversine
3573,Kota Malang,-7.9786,112.6305,3516,Kabupaten Mojokerto,-7.4726,112.4341,60.28,78.37,94.0,haversine
3573,Kota Malang,-7.9786,112.6305,3517,Kabupaten Jombang,-7.5467,112.2354,64.82,84.26,101.1,haversine
3573,Kota Malang,-7.9786,112.6305,3518,Kabupaten Nganjuk,-7.6051,111.904,90.17,117.22,140.7,haversine
3573,Kota Malang,-7.9786,112.6305,3519,Kabupaten Madiun,-7.5438,111.5247,131.08,170.4,204.5,haversine
3573,Kota Malang,-7.9786,112.6305,3520,Kabupaten Magetan,-7.6462,111.3592,144.84,188.3,226.0,haversine
3573,Kota Malang,-7.9786,112.6305,3521,Kabupaten Ngawi,-7.4047,111.4475,145.14,188.68,226.4,haversine
3573,Kota Malang,-7.9786,112.6305,3522,Kabupaten Bojonegoro,-7.1506,111.8802,123.76,160.89,193.1,haversine
3573,Kota Malang,-7.9786,112.6305,3523,Kabupaten Tuban,-6.9667,112.05,129.45,168.28,201.9,haversine
3573,Kota Malang,-7.9786,112.6305,3524,Kabupaten Lamongan,-7.1197,112.4178,98.34,127.84,153.4,haversine
3573,Kota Malang,-7.9786,112.6305,3525,Kabupaten Gresik,-7.1641,112.6508,90.6,117.77,141.3,haversine
3573,Kota Malang,-7.9786,112.6305,3526,Kabupaten Bangkalan,-7.0456,112.9352,109.05,141.76,170.1,haversine
3573,Kota Malang,-7.9786,112.6305,3527,Kabupaten Sampang,-7.0486,113.239,123.26,160.24,192.3,haversine
3573,Kota Malang,-7.9786,112.6305,3528,Kabupaten Pamekasan,-7.1576,113.4741,130.31,169.4,203.3,haversine
3573,Kota Malang,-7.9786,112.6305,3529,Kabupaten Sumenep,-7.0167,113.8667,173.24,225.22,270.3,haversine
3573,Kota Malang,-7.9786,112.6305,3571,Kota Kediri,-7.8164,112.018,69.83,90.78,108.9,haversine
3573,Kota Malang,-7.9786,112.6305,3572,Kota Blitar,-8.0984,112.1683,52.6,68.39,82.1,haversine
3573,Kota Malang,-7.9786,112.6305,3573,Kota Malang,-7.9786,112.6305,0.0,0.0,0.0,haversine
3573,Kota Malang,-7.9786,112.6305,3574,Kota Probolinggo,-7.7543,113.2159,69.14,89.88,107.9,haversine
3573,Kota Malang,-7.9786,112.6305,3575,Kota Pasuruan,-7.6455,112.9077,48.0,62.41,74.9,haversine
3573,Kota Malang,-7.9786,112.6305,3576,Kota Mojokerto,-7.4704,112.438,60.36,78.47,94.2,haversine
3573,Kota Malang,-7.9786,112.6305,3577,Kota Madiun,-7.6298,111.5237,127.95,166.34,199.6,haversine
3573,Kota Malang,-7.9786,112.6305,3578,Kota Surabaya,-7.2575,112.7521,81.29,105.68,126.8,haversine
3573,Kota Malang,-7.9786,112.6305,3579,Kota Batu,-7.8672,112.5261,16.9,21.97,26.4,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3501,Kabupaten Pacitan,-8.1953,111.1012,237.98,309.37,371.2,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3502,Kabupaten Ponorogo,-7.8654,111.4595,193.89,252.05,302.5,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3503,Kabupaten Trenggalek,-8.0505,111.7082,169.29,220.08,264.1,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3504,Kabupaten Tulungagung,-8.0654,111.9024,148.74,193.37,232.0,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3505,Kabupaten Blitar,-8.0994,112.16,122.46,159.19,191.0,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3506,Kabupaten Kediri,-7.8489,112.0108,133.18,173.13,207.8,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3507,Kabupaten Malang,-8.0515,112.6409,71.43,92.86,111.4,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3508,Kabupaten Lumajang,-8.1339,113.2246,42.22,54.89,65.9,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3509,Kabupaten Jember,-8.1725,113.6883,69.78,90.71,108.9,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3510,Kabupaten Banyuwangi,-8.2193,114.352,135.37,175.98,211.2,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3511,Kabupaten Bondowoso,-7.9136,113.8214,69.01,89.72,107.7,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3512,Kabupaten Situbondo,-7.7067,114.0049,87.1,113.23,135.9,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3513,Kabupaten Probolinggo,-7.8662,113.2158,12.44,16.18,19.4,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3514,Kabupaten Pasuruan,-7.6469,112.9075,36.02,46.83,56.2,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3515,Kabupaten Sidoarjo,-7.4518,112.7181,64.36,83.66,100.4,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3516,Kabupaten Mojokerto,-7.4726,112.4341,91.68,119.19,143.0,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3517,Kabupaten Jombang,-7.5467,112.2354,110.49,143.64,172.4,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3518,Kabupaten Nganjuk,-7.6051,111.904,145.52,189.17,227.0,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3519,Kabupaten Madiun,-7.5438,111.5247,187.84,244.2,293.0,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3520,Kabupaten Magetan,-7.6462,111.3592,204.95,266.43,319.7,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3521,Kabupaten Ngawi,-7.4047,111.4475,198.76,258.38,310.1,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3522,Kabupaten Bojonegoro,-7.1506,111.8802,161.85,210.4,252.5,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3523,Kabupaten Tuban,-6.9667,112.05,155.57,202.24,242.7,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3524,Kabupaten Lamongan,-7.1197,112.4178,112.8,146.63,176.0,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3525,Kabupaten Gresik,-7.1641,112.6508,90.49,117.64,141.2,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3526,Kabupaten Bangkalan,-7.0456,112.9352,84.66,110.06,132.1,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3527,Kabupaten Sampang,-7.0486,113.239,78.51,102.07,122.5,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3528,Kabupaten Pamekasan,-7.1576,113.4741,72.2,93.86,112.6,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3529,Kabupaten Sumenep,-7.0167,113.8667,108.98,141.68,170.0,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3571,Kota Kediri,-7.8164,112.018,132.15,171.8,206.2,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3572,Kota Blitar,-8.0984,112.1683,121.55,158.02,189.6,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3573,Kota Malang,-7.9786,112.6305,69.14,89.88,107.9,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3574,Kota Probolinggo,-7.7543,113.2159,0.0,0.0,0.0,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3575,Kota Pasuruan,-7.6455,112.9077,36.05,46.87,56.2,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3576,Kota Mojokerto,-7.4704,112.438,91.36,118.77,142.5,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3577,Kota Madiun,-7.6298,111.5237,186.98,243.08,291.7,haversine
3574,Kota Probolinggo,-7.7543,113.2159,3578,Kota Surabaya,-7.2575,112.7521,75.27,97.85,117.4,haversine
